DATA;HORA;MUSICA
10/08/2024;06:40;MANIM VAQUERIO - FORRÓ E DESMANTELO
10/08/2024;06:40;ERIC LAND - NA VAQUEIJADA
10/08/2024;06:40;HENRIQUE E JULIANO - VOLTA POR BAIXO
10/08/2024;06:40;CAT DEALERS - OH! CHUVA (REMIX)
10/08/2024;06:40;MATHEUS & KAUAN - POSE
10/08/2024;06:40;ZÉ NETO E CRISTIANO - VAMO TOMAR UMA
10/08/2024;07:00;MILANE HORA - PRIMEIRO EU SEGUNDO EU
10/08/2024;07:00;JOÃO BOSCO & VINICIUS  GUSTAVO MIOTO - DOCINHO DE FEST
10/08/2024;07:00;LUAN SANTANA - EU SOU SENTIMENTAL
10/08/2024;07:00;GUSTTAVO LIMA  MURILO HUFF - CEP NOVO
10/08/2024;07:00;MENOS É MAIS - LAPADA DELA
10/08/2024;07:00;MARILIA TAVARES - ÁGUA DE SAL
10/08/2024;07:00;GUSTTAVO LIMA - NÃO POSSO FALAR
10/08/2024;07:00;ZÉ NETO E CRISTIANO - LONG NECK
10/08/2024;07:20;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
10/08/2024;07:20;MURILO HUFF - PINO DA GRANADA
10/08/2024;07:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
10/08/2024;07:20;MATHEUS E KAUAN - SAUDADE INFALAMADA
10/08/2024;07:20;TRAVA VEIA - COLO DE MENINA
10/08/2024;07:20;NATTAN - AMOR NA PRAIA
10/08/2024;07:20;EDSON E HUDSON feat MATHEUS E KAUAN - QUE SORTE A NOSSA
10/08/2024;07:40;MARA PAVANELLY - NÃO PASSA DE EX
10/08/2024;07:40;CLAYTON E ROMÁRIO - MORENA
10/08/2024;07:40;THIAGO E SAMUEL feat SIMONE MENDES - AMOR DIFERENTE
10/08/2024;07:40;JORGE E MATEUS - VOGAIS E CONSOANTES
10/08/2024;07:40;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
10/08/2024;07:40;ANA CASTELA - ALERTA DE GOLPE
10/08/2024;08:00;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
10/08/2024;08:00;SIMONE MENDES - PIOR PARTE
10/08/2024;08:00;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
10/08/2024;08:00;MAIARA E MARAISA - A CULPA É NOSSA
10/08/2024;08:00;MATHEUS & KAUAN  LUIZA SONZA - NÃO SIRVO
10/08/2024;08:00;XAND AVIÃO feat SIMONE MENDES - PRIMEIRO PASSO
10/08/2024;08:20;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
10/08/2024;08:20;MATHEUS & KAUAN - SÓ TOCA QUEM SABE
10/08/2024;08:20;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
10/08/2024;08:20;LAUANA PRADO - CORAÇÃO SERTANEJO & ONDE HAJA SOL
10/08/2024;08:20;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
10/08/2024;08:20;GUSTTAVO LIMA - TRÊS FRASES
10/08/2024;08:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
10/08/2024;08:40;CLAYTON E ROMÁRIO feat HUGO E GUILHERME - ME ESQUEÇA &
10/08/2024;08:40;MARILIA TAVARES - ÁGUA DE SAL
10/08/2024;08:40;MATHEUS E KAUAN - VOU TER QUE SUPERAR
10/08/2024;08:40;MARI FERNANDEZ feat. LUIZA SONZA - DEIXA EU VIVER
10/08/2024;09:00;MILANE HORA - PRIMEIRO EU SEGUNDO EU
10/08/2024;09:00;JOÃO GOMES feat. MC RYAN SP - NÃO MANDA AUDIO
10/08/2024;09:00;LUAN SANTANA - EU SOU SENTIMENTAL
10/08/2024;09:00;HUMBERTO e RONALDO - PRETINHA GRUILHERME e BENUTO
10/08/2024;09:00;ISRAEL & RODOLFFO ft. HUGO e GUILHERME - AMOR NÃO DÁ EM
10/08/2024;09:00;JORGE & MATEUS - VOCÊ VAI SENTIR SAUDADE
10/08/2024;09:20;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
10/08/2024;09:20;HENRIQUE E JULIANO - PROGRAMACAO NORMAL
10/08/2024;09:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
10/08/2024;09:20;NADSON O FEINHA - SETE MILHÕES
10/08/2024;09:20;DIEGO E VICTO HUGO - CALAFRIO part. HENRIQUE E JULIANO
10/08/2024;09:20;MATHEUS & KAUAN - SER HUMANO OU ANJO
10/08/2024;09:40;MARA PAVANELLY - NÃO PASSA DE EX
10/08/2024;09:40;GUSTTAVO LIMA  MURILO HUFF - CEP NOVO
10/08/2024;09:40;THIAGO E SAMUEL feat SIMONE MENDES - AMOR DIFERENTE
10/08/2024;09:40;IGUINHO e LULINHA - BEIJINHO DE MEL
10/08/2024;09:40;MATHEUS E KAUAN - NINGUÉM BEIJA ELA
10/08/2024;09:40;DILSINHO feat ANA CASTELA - PASSANDO A MÃO
10/08/2024;09:40;ERIC LAND - NA VAQUEIJADA
10/08/2024;10:00;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
10/08/2024;10:00;WESLEY SAFADÃO - ALÔ AMOR
10/08/2024;10:00;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
10/08/2024;10:00;ISRAEL & RODOLFFO - VOLTOU COM QUEM NÃO VOLTAVA
10/08/2024;10:00;HENRY FREITAS feat PEDRO SAMPAIO - BARULHO DO PRAZER
10/08/2024;10:00;MAIARA e MARAISA - NARCISISTA
10/08/2024;10:20;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
10/08/2024;10:20;JORGE & MATEUS - PAREDES
10/08/2024;10:20;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
10/08/2024;10:20;ZÉ NETO E CRISTIANO feat ANA CASTELA - FOI INTENSO
10/08/2024;10:20;JORGE E MATEUS - MOLHANDO O VOLANTE
10/08/2024;10:20;WESLEY SAFADÃO - DOIS LADOS
10/08/2024;10:20;GUSTAVO MIOTO - FIM DO MUNDO
10/08/2024;10:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
10/08/2024;10:40;CALCINHA PRETA - SEM EXPLICAÇÃO
10/08/2024;10:40;MARILIA TAVARES - ÁGUA DE SAL
10/08/2024;10:40;GUSTTAVO LIMA feat MATHEUS E KAUAN - MALA DO PORTA MALA
10/08/2024;10:40;LUAN SANTANA - SOLTEIROU
10/08/2024;11:00;CALCINHA PRETA - SEM EXPLICAÇÃO
10/08/2024;11:00;SOLANGE ALMEIDA - SAUDADE NO MUDO
10/08/2024;11:00;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
10/08/2024;11:00;MURILO HUFF - ANESTESIADO
10/08/2024;11:00;MURILO HUFF feat MARI FERNANDEZ - MALÍCIA
10/08/2024;11:00;MARÍLIA MENDONÇA - TE AMO DEMAIS
10/08/2024;11:20;GUSTTAVO LIMA - DIGA SIM PRA MIM
10/08/2024;11:20;ISRAEL E RODOLFFO - NÃO DEIXOU DE SE ESQUEMA
10/08/2024;11:20;GUSTAVO MIOTO - VOLTANDO PRA MIM
10/08/2024;11:20;ZÉ NETO e CRISTIANO - NUMA PANCADA SÓ
10/08/2024;11:20;ZE NETO E CRISTIANO - ESTADO DECADENTE
10/08/2024;11:20;MARÍLIA MENDONÃ - FLOR E O BEIJA-FLOR
10/08/2024;11:20;HUGO e GUILHERME - MAGICA
10/08/2024;11:40;WALISSON MAICON - UM COPO DE WHISKY
10/08/2024;11:40;HENRIQUE E JULIANO - RASTEIRA
10/08/2024;11:40;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
10/08/2024;11:40;MARI FERNANDEZ - DIZEM QUE SOU LOUCA
10/08/2024;11:40;ANA CASTELA - AQUI TEM ALGUÉM
10/08/2024;11:40;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
10/08/2024;12:00;MAIARA E MARAISA - A CULPA É NOSSA
10/08/2024;12:00;MATHEUS E KAUAN - ESTABELECIMENTO
10/08/2024;12:00;JORGE E MATEUS - ENQUANTO HOUVER RAZÕES
10/08/2024;12:00;MATHEUS e KAUAN - BOM SINAL
10/08/2024;12:00;BELO - DESSE JEITO NÃO DA PARA MIM & REINVENTAR
10/08/2024;12:20;ANA CASTELA  LUDMILA - DIA DE FLUXO
10/08/2024;12:20;MURILO HUFF - MEU ANJO - É AMOR DEMAIS
10/08/2024;12:20;EDSON E HUDSON feat MATHEUS E KAUAN - QUE SORTE A NOSSA
10/08/2024;12:20;WESLEY SAFADÃO - AMOR OU ESQUEMA
10/08/2024;12:20;MARÍLIA MENDONÇA - SUPERA
10/08/2024;12:20;GUSTTAVO LIMA - INVENTOR DOS AMORES
10/08/2024;12:20;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
10/08/2024;12:40;MARI FERNANDEZ e WESLEY SAFADÃO - AMOR SEM COMPROMISSO
10/08/2024;12:40;THIAGUINHO - PÉ NA AREIA
10/08/2024;12:40;CAT DEALERS - OH! CHUVA (REMIX)
10/08/2024;12:40;ISRAEL & RODOLFFO - GUARDANAPO BORRADO
10/08/2024;12:40;A7S feat ALOK - MONSTER
10/08/2024;12:40;GUATTAVO LIMA - EX DA SUA VIDA
10/08/2024;12:40;HUMBERTO e RONALDO - PRETINHA GRUILHERME e BENUTO
10/08/2024;13:00;LUDMILLA feat MARI FERNANDEZ - FALTA DE MIM
10/08/2024;13:00;Christopher - Hope This Song Is For You
10/08/2024;13:00;ISRAEL & RODOLFFO ft. HUGO e GUILHERME - AMOR NÃO DÁ EM
10/08/2024;13:00;MARI FERNANDEZ - VAI DOER MAIS
10/08/2024;13:00;HENRIQUE E JULIANO - EU TE PEGARIA
10/08/2024;13:00;JORGE & MATEUS - ÁGUA DE OCEANO - ONDE NASCE O SOL
10/08/2024;13:20;MILANE HORA - PRIMEIRO EU SEGUNDO EU
10/08/2024;13:20;GUSTAVO MIOTO e MC DON JUAN - QUANDO APAGA A LUZ
10/08/2024;13:20;LUAN SANTANA - EU SOU SENTIMENTAL
10/08/2024;13:20;ALOK - HEAR ME NOW (REMIX)
10/08/2024;13:20;MURILO HUFF - BOCA ENGANADA
10/08/2024;13:20;NATTAN - AMOR NA PRAIA
10/08/2024;13:40;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
10/08/2024;13:40;MATHEUS & KAUAN - CRONÔMETRO
10/08/2024;13:40;RAFA E PIPO MARQUES - ADEUS CABARÉ
10/08/2024;13:40;GUSTAVO MIOTO  LEO SANTANA - ONDE TU VAI SENTAR
10/08/2024;13:40;WALISSON MAICON - UM COPO DE WHISKY
10/08/2024;13:40;SIMONE MENDES - ERRO GOSTOSO
10/08/2024;14:00;MARA PAVANELLY - NÃO PASSA DE EX
10/08/2024;14:00;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
10/08/2024;14:00;THIAGO E SAMUEL feat SIMONE MENDES - AMOR DIFERENTE
10/08/2024;14:00;MARÍLIA MENDONÇA - TENTATIVAS
10/08/2024;14:00;HENRIQUE E JULIANO - EU ME TRAÍ
10/08/2024;14:00;DILSINHO feat VITOR KLEY - CAFEINA
10/08/2024;14:00;XAND AVIÃO feat SIMONE MENDES - PRIMEIRO PASSO
10/08/2024;14:20;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
10/08/2024;14:20;ANITTA  PEDRO SAMPAIO  DENNIS - JOGA PRA LUA
10/08/2024;14:20;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
10/08/2024;14:20;ANA CASTELA - SOLTEIRO FORÇADO
10/08/2024;14:20;GUSTTAVO LIMA feat ANA CASTELA - CANUNDINHO
10/08/2024;14:40;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
10/08/2024;14:40;ZÉ NETO e CRISTIANO - NUMA PANCADA SÓ
10/08/2024;14:40;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
10/08/2024;14:40;ZÉ NETO E CRISTIANO feat ANA CASTELA - FOI INTENSO
10/08/2024;14:40;GUSTTAVO LIMA feat MATHEUS E KAUAN - MALA DO PORTA MALA
10/08/2024;14:40;GEORGE HENRIQUE E RODRIGO feat GUILHERME E BENUTO - BEI
10/08/2024;14:40;MATHEUS & KAUAN - SE AMASSE ELE
10/08/2024;14:40;GUSTTAVO LIMA - NÃO POSSO FALAR
10/08/2024;15:00;VITORIA FREITAS - OLHA NOS MEUS OLHOS
10/08/2024;15:00;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
10/08/2024;15:00;MARILIA TAVARES - ÁGUA DE SAL
10/08/2024;15:00;HENRIQUE E JULIANO - CULPADOS
10/08/2024;15:00;MANU BAHTIDÃO  MARI FERNANDEZ - ABISMO
10/08/2024;15:20;CALCINHA PRETA - SEM EXPLICAÇÃO
10/08/2024;15:20;SOLANGE ALMEIDA - SAUDADE NO MUDO
10/08/2024;15:20;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
10/08/2024;15:20;HUGO e GUILHERME - MAGICA
10/08/2024;15:20;JORGE & MATEUS - O QUE É QUE EU FAÇO
10/08/2024;15:20;WESLEY SAFADÃO - RUA
10/08/2024;15:40;GUSTTAVO LIMA - DIGA SIM PRA MIM
10/08/2024;15:40;GUSTAVO MIOTO - VOLTANDO PRA MIM
10/08/2024;15:40;TRAVA VEIA - COLO DE MENINA
10/08/2024;15:40;MURILO HUFF  ERIC LAND - CURIOSA
10/08/2024;15:40;JORGE E MATEUS feat LAUANA PRADO - HAVERÁ SINAIS
10/08/2024;15:40;MURILO HUFF - ANESTESIADO
10/08/2024;16:00;WALISSON MAICON - UM COPO DE WHISKY
10/08/2024;16:00;LAUANA PRADO - ESQUECA QUE EU TE AMO
10/08/2024;16:00;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
10/08/2024;16:00;MAIARA E MARAISA - TUDO POR NADA
10/08/2024;16:00;GUILHERME E BENUTO feat MAIARA E MARAISA - CORPO SEXY
10/08/2024;16:00;ISRAEL E RODOLFFO - GREVE DE BEIJO
10/08/2024;16:20;MARA PAVANELLY - NÃO PASSA DE EX
10/08/2024;16:20;Bruno Mars - Just The Way You Are
10/08/2024;16:20;MARILIA MENDONÇA - ATÉ O TEMPO PASSA
10/08/2024;16:20;HENRIQUE E JULIANO - BRIGA FEIA
10/08/2024;16:20;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
10/08/2024;16:20;ISRAEL & RODOLFFO feat. JORGE E MATEUS - PERDOOU NADA
10/08/2024;16:40;CALCINHA PRETA - SEM EXPLICAÇÃO
10/08/2024;16:40;JORGE E MATEUS - ENQUANTO HOUVER RAZÕES
10/08/2024;16:40;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
10/08/2024;16:40;MARILIA MENDONCA - SERENATA
10/08/2024;16:40;MATHEUS e KAUAN - BOM SINAL
10/08/2024;16:40;MATHEUS & KAUAN - PRIVACIDADE
10/08/2024;17:00;GUSTTAVO LIMA - DIGA SIM PRA MIM
10/08/2024;17:00;ERIC LAND - NA VAQUEIJADA
10/08/2024;17:00;GUSTAVO MIOTO - VOLTANDO PRA MIM
10/08/2024;17:00;ANA CASTELA - AQUI TEM ALGUÉM
10/08/2024;17:00;ZÉ NETO E CRISTIANO - VAMO TOMAR UMA
10/08/2024;17:00;NATTAN - AMOR NA PRAIA
10/08/2024;17:00;NADSON O FERINHA - POSTA AÍ
10/08/2024;17:20;JOÃO GOMES feat. MC RYAN SP - NÃO MANDA AUDIO
10/08/2024;17:20;MAIARA e MARAISA - SURTOS
10/08/2024;17:20;MATHEUS & KAUAN  LUIZA SONZA - NÃO SIRVO
10/08/2024;17:20;CLAYTON E ROMÁRIO feat HUGO E GUILHERME - ME ESQUEÇA &
10/08/2024;17:20;MARÍLIA MENDONÇA - VOCÊ NEM É TUDO ISSO ft. MAIARA E MA
10/08/2024;17:40;WESLEY SAFADÃO - VOU COMEÇAR A NÃO PRESTAR
10/08/2024;17:40;SIMONE MENDES - MEU PRA SEMPRE NÃO ERA MEU
10/08/2024;17:40;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
10/08/2024;17:40;LUAN SANTANA - SOLTEIROU
10/08/2024;17:40;ISRAEL & RODOLFFO - CHEGOU UM ÁUDIO
10/08/2024;17:40;MARI FERNANDEZ - VAI DOER MAIS
10/08/2024;17:40;MURILO HUFF - PINO DA GRANADA
10/08/2024;18:00;JORGE & MATEUS - VOCÊ VAI SENTIR SAUDADE
10/08/2024;18:00;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
10/08/2024;18:00;GUSTTAVO LIMA feat ANA CASTELA - CANUNDINHO
10/08/2024;18:00;GUSTAVO MIOTO  LEO SANTANA - ONDE TU VAI SENTAR
10/08/2024;18:00;ZÉ VAQUEIRO  MANU BAHTIDÃO BABY
10/08/2024;18:00;DILSINHO feat ANA CASTELA - PASSANDO A MÃO
10/08/2024;18:20;GUSTAVO MIOTO - COM OU SEM MIM
10/08/2024;18:20;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
10/08/2024;18:20;GUSTTAVO LIMA - ADVINHA
10/08/2024;18:20;JORGE E MATEUS - 5 REGRAS
10/08/2024;18:20;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
10/08/2024;18:20;MARI FERNADEZ - SEM EXPLICAÇÃO
10/08/2024;18:20;GUILHERME e BENUTO - DE EU PRA EU
10/08/2024;18:40;BELO - DESSE JEITO NÃO DA PARA MIM & REINVENTAR
10/08/2024;18:40;THIAGUINHO - PÉ NA AREIA
10/08/2024;18:40;HENRIQUE E JULIANO - ONLINE
10/08/2024;18:40;DIEGO FACO - GIN DE FRUTA (REMIX)
10/08/2024;18:40;ISRAEL & RODOLFFO  MARI FERNANDEZ - SEU BRILHO SUMIU
10/08/2024;18:40;Christopher - Hope This Song Is For You
10/08/2024;18:40;MURILO HUFF - TE QUE PRA MIM - MEU DISFARCE
10/08/2024;19:00;MARI FERNANDEZ - AMOR IMPOSSIVEL
10/08/2024;19:00;ISRAEL & RODOLFFO  JOÃO GOMES E DON JUAN - EU NÃO CONTA
10/08/2024;19:00;SIMONE MENDES - PIOR PARTE
10/08/2024;19:00;LUAN SANTANA - EU SOU SENTIMENTAL
10/08/2024;19:00;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
10/08/2024;19:20;GUSTTAVO LIMA  MAIARA & MARAISA - OFICIALIZAR
10/08/2024;19:20;JONAS ESTICADO e MARI FERNANDEZ - SE VOCE TIVESSSE CUID
10/08/2024;19:20;DILSINHO  GRUPO MENOS É MAIS - FICA LIGHT
10/08/2024;19:20;MARÍLIA MENDONÇA - SUPERA
10/08/2024;19:20;GUSTTAVO LIMA - FORA DO COMUM
10/08/2024;19:20;MATHEUS & KAUAN - PRIVACIDADE
10/08/2024;19:20;GUSTTAVO LIMA feat BRUNO E MARRONE - RELAÇÃO ERRADA
10/08/2024;19:40;ISRAEL E RODOLFFO - NÃO DEIXOU DE SE ESQUEMA
10/08/2024;19:40;ANA CASTELA  ALOK  HUNGRIA - LUA
10/08/2024;19:40;CALCINHA PRETA - SEM EXPLICAÇÃO
10/08/2024;19:40;MATHEUS E KAUAN feat MAIARA E MARAISA - NÃO SEI SE TO S
10/08/2024;19:40;MATHEUS E KAUAN - EX AMIGA
10/08/2024;19:40;MARI FERNANDEZ - PAGINA DE EX
10/08/2024;19:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
10/08/2024;20:00;JORGE E MATEUS - MEDIDA CERTA
10/08/2024;20:00;GUSTTAVO LIMA  MURILO HUFF - CEP NOVO
10/08/2024;20:00;HENRIQUE E JULIANO - CULPADOS
10/08/2024;20:00;HENRIQUE CASTRO feat MARÍLIA MENDONÇA - EXPERIÊNCIA
10/08/2024;20:00;SIMONE MENDES - DOIS FUGITIVOS
10/08/2024;20:20;GUSTTAVO LIMA & WESLEY SAFADÃO - OI VIDA
10/08/2024;20:20;NATTAN - AMOR NA PRAIA
10/08/2024;20:20;WESLEY SAFADÃO - AGORA É PRA VALER
10/08/2024;20:20;ZÉ NETO e CRISTIANO - OI BALDE
10/08/2024;20:20;ZÉ NETO E CRISTIANO feat ANA CASTELA - FOI INTENSO
10/08/2024;20:20;MAIARA e MARAISA - NARCISISTA
10/08/2024;20:20;GUSTTAVO LIMA feat MATHEUS E KAUAN - MALA DO PORTA MALA
10/08/2024;20:40;JOÃO GOMES - CORACAO VAQUEIRO
10/08/2024;20:40;GUSTTAVO LIMA - FALA MAL DE MIM
10/08/2024;20:40;MARÍLIA MENDONÃ - FLOR E O BEIJA-FLOR
10/08/2024;20:40;GUSTAVO MIOTO - FIM DO MUNDO
10/08/2024;20:40;MARCOS e BELUTTI  NADOSN - COMO UM BEIJO
10/08/2024;20:40;JORGE & MATEUS - FAZ ASSIM
10/08/2024;20:40;NADSON O FERINHA - TIVE QUE BATER PALMA
10/08/2024;21:00;WESLEY SAFADÃO - DOIS LADOS
10/08/2024;21:00;MURILO HUFF - PINO DA GRANADA
10/08/2024;21:00;JORGE E MATEUS - ENQUANTO HOUVER RAZÕES
10/08/2024;21:00;MATHEUS & KAUAN - SÓ TOCA QUEM SABE
10/08/2024;21:00;MATHEUS E KAUAN - GATILHO
10/08/2024;21:00;MANU BAHTIDÃO  MARI FERNANDEZ - ABISMO
10/08/2024;21:20;MANU BAHTIDAO feat GUILHERME E BENUTO - TORRE EIFFEL
10/08/2024;21:20;GUILHERME E BENUTO  WESLEY SAFADÃO - MILIONÁRIO
10/08/2024;21:20;THIAGUINHO - PÉ NA AREIA
10/08/2024;21:20;XAND AVIÃO feat SIMONE MENDES - PRIMEIRO PASSO
10/08/2024;21:20;MAIARA E MARAISA - A CULPA É NOSSA
10/08/2024;21:20;MELIM - OUVI DIZER
10/08/2024;21:40;MARI FERNADEZ - SEM EXPLICAÇÃO
10/08/2024;21:40;ZÉ NETO E CRISTIANO - ESSES VÍCIOS
10/08/2024;21:40;GUSTTAVO LIMA - EX DOS MEUS SONHOS
10/08/2024;21:40;HENRIQUE E JULIANO - VAI DERRAMANDO
10/08/2024;21:40;ISRAEL E RODOLFFO - GREVE DE BEIJO
10/08/2024;21:40;CALCINHA PRETA  MAIARA E MARAISA - RELÓGIO DE SAUDADE
10/08/2024;22:00;MARILIA MENDONCA - TODO MUNDO VAI SOFRER
10/08/2024;22:00;JORGE E MATEUS feat LAUANA PRADO - HAVERÁ SINAIS
10/08/2024;22:00;DIEGO E VICTO HUGO - CALAFRIO part. HENRIQUE E JULIANO
10/08/2024;22:00;ISRAEL & RODOLFFO  JOÃO GOMES E DON JUAN - EU NÃO CONTA
10/08/2024;22:00;ANA CASTELA  ALOK  HUNGRIA - LUA
10/08/2024;22:00;ANITTA  PEDRO SAMPAIO  DENNIS - JOGA PRA LUA
10/08/2024;22:20;MATHEUS & KAUAN - PRIVACIDADE
10/08/2024;22:20;ISRAEL E RODOLFFO - NÃO DEIXOU DE SE ESQUEMA
10/08/2024;22:20;CLAYTON E ROMÁRIO - MORENA
10/08/2024;22:20;SIMONE MENDES - ERRO GOSTOSO
10/08/2024;22:20;MURILO HUFF - FULANO
10/08/2024;22:20;GUILHERME E BENUTO ft. MATHEUS & KAUAN - ESSE B.O É MEU
10/08/2024;22:20;LUAN SANTANA - EU SOU SENTIMENTAL
10/08/2024;22:40;JOÃO BOSCO & VINICIUS  GUSTAVO MIOTO - DOCINHO DE FEST
10/08/2024;22:40;MARI FERNANDEZ - VAI VIVER
10/08/2024;22:40;GUILHERME e BENUTO - DE EU PRA EU
10/08/2024;22:40;JORGE E MATEUS - ENTÃO VALEU
10/08/2024;22:40;PEDRO SAMPAIO - POCPOC
10/08/2024;22:40;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
10/08/2024;22:40;MANIM VAQUERIO - FORRÓ E DESMANTELO
10/08/2024;23:00;GUSTTAVO LIMA - TRÊS FRASES
10/08/2024;23:00;MATHEUS E KAUAN - EX AMIGA
10/08/2024;23:00;PRISCILA SENNA - FLORES QUE PLANTEI
10/08/2024;23:00;Bruno Mars - Just The Way You Are
10/08/2024;23:00;ZÉ NETO & CRISTIANO - UM MÊS E POUCO
10/08/2024;23:00;HENRIQUE e JULIANO - ABRE A MENTE
10/08/2024;23:00;ZÉ NETO E CRISTIANO - INTERESSES DIFERENTES
10/08/2024;23:20;JORGE & MATEUS - O QUE É QUE EU FAÇO
10/08/2024;23:20;VITORIA FREITAS - OLHA NOS MEUS OLHOS
10/08/2024;23:20;ANA CASTELA  LUDMILA - DIA DE FLUXO
10/08/2024;23:20;MANU BAHTIDÃO  SIMONE MENDES - DAQUI PRA SEMPRE
10/08/2024;23:20;ISRAEL & RODOLFFO feat. JORGE E MATEUS - PERDOOU NADA
10/08/2024;23:20;NATTAN - AMOR NA PRAIA
10/08/2024;23:20;HUGO E GUILHERME - VAZOU NA BRAQUIARA
10/08/2024;23:40;LUDMILLA feat MARI FERNANDEZ - FALTA DE MIM
10/08/2024;23:40;HENRY FREITAS - TEM CAFÉ
10/08/2024;23:40;MATHEUS E KAUAN - ESTABELECIMENTO
10/08/2024;23:40;JEFFERSON MORAES - PÉSSIMA HORA
10/08/2024;23:40;WESLEY SAFADÃO - VOU COMEÇAR A NÃO PRESTAR
10/08/2024;23:40;DILSINHO - DIFERENTÃO
11/08/2024;00:00;SIMONE MENDES - CASO SEM NOME
11/08/2024;00:00;ZÉ NETO e CRISTIANO - BARULHO DO FOGUETE
11/08/2024;00:00;GUSTTAVO LIMA - NOTA DE REPÚDIO
11/08/2024;00:00;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
11/08/2024;00:00;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
11/08/2024;00:00;LAUANA PRADO - VIVA VOZ
11/08/2024;00:00;ISRAEL & RODOLFFO - GUARDANAPO BORRADO
11/08/2024;00:20;MATHEUS FERNANDES  LUAN SANTANA - DUAS CAMAS
11/08/2024;00:20;FELIPE AMORIM - AMOR PARA RECOMEÇAR
11/08/2024;00:20;ANA CASTELA  SIMONE MENDES - NÃO VAI VER NUNCA
11/08/2024;00:20;JORGE E MATEUS - TIJOLAO
11/08/2024;00:20;HENRIQUE e JULIANO - QUASE ALGO
11/08/2024;00:20;IGUINHO E LULINHA - FORA DO COMUM
11/08/2024;00:20;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
11/08/2024;00:40;MAIARA e MARAISA - SURTOS
11/08/2024;00:40;MURILO HUFF - PINO DA GRANADA
11/08/2024;00:40;MATHEUS & KAUAN - SE AMASSE ELE
11/08/2024;00:40;EDSON E HUDSON feat MATHEUS E KAUAN - QUE SORTE A NOSSA
11/08/2024;00:40;HENRY FREITAS feat PEDRO SAMPAIO - BARULHO DO PRAZER
11/08/2024;00:40;NADSON O FERINHA - ENXOVAL
11/08/2024;00:40;MARÍLIA MENDONÇA - VIRA HOMEM
11/08/2024;01:00;ANITTA  PEDRO SAMPAIO  DENNIS - JOGA PRA LUA
11/08/2024;01:00;GUSTTAVO LIMA  MURILO HUFF - CEP NOVO
11/08/2024;01:00;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
11/08/2024;01:00;SIMONE MENDES - PIOR PARTE
11/08/2024;01:00;DIEGO E VICTO HUGO - CALAFRIO part. HENRIQUE E JULIANO
11/08/2024;01:00;GUSTAVO MIOTO - FIM DO MUNDO
11/08/2024;01:00;JORGE & MATEUS - ÁGUA DE OCEANO - ONDE NASCE O SOL
11/08/2024;01:20;BRUNO ROSA feat CLAYTON E ROMÁRIO - CERVEJA E SOCORRO
11/08/2024;01:20;WESLEY SAFADÃO - ALÔ AMOR
11/08/2024;01:20;MARÍLIA MENDONÇA - LEÃO
